1381	237	14	96	0	238	0	0.2	2	488	489	490	491	492	493	495	496	497	498	499	500	501	502	503	504	505	506	507	508	509	510	511	512	513	514	515	516	517	518	519	520	0	0	0	0	0	0	0	0	0	0	0	0
1381	399	30	82	0	79	0	0.2	3	147	148	149	150	151	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	171	172	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	202
1385	91	14	80	0	84	0	0.4	0	85	86	87	88	89	90	91	92	93	94	95	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1385	580	25	65	0	154	0	0.2	1	179	180	182	183	185	186	187	189	190	202	206	245	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1433	78	11	102	0	146	0	0.2	2	75	76	77	78	79	80	81	82	83	84	85	110	111	113	114	115	116	117	118	119	120	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1433	220	11	102	0	230	0	0.2	2	254	257	258	260	261	263	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1433	608	24	81	0	21	0	0.2	3	49	62	63	73	74	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1437	34	11	98	0	205	0	0.2	0	218	223	224	226	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
